longitude,latitude,cluster_id
-120.106200,35.230200,20
-121.849700,37.645300,3
-121.033300,37.815600,11
-120.958000,37.196500,11
-117.136900,33.085400,13
-118.006900,33.726800,16
-121.988600,36.971700,6
-120.481600,37.302200,11
-121.545700,39.927400,18
-121.620100,36.729200,6
-115.462400,33.023100,5
-122.252900,38.138600,9
-117.664700,33.455700,16
-117.036400,32.734300,13
-121.649800,36.660300,6
-121.596100,38.696100,7
-121.029700,38.067500,17
-117.881700,33.767600,16
-122.559600,38.222400,9
-121.912400,37.716300,3
-121.861600,38.691900,7
-120.808900,35.302600,20
-116.828100,33.050400,13
-117.729600,33.573600,16
-122.789700,38.211700,9
-121.810500,39.711100,18
-119.798800,36.840900,4
-119.914600,37.861700,11
-122.128500,37.709100,3
-121.269200,38.604800,17
-118.400900,34.164900,8
-120.589900,35.118800,20
-118.377400,37.506100,4
-121.224400,38.273400,17
-121.459700,37.653300,11
-121.919700,38.816600,7
-121.373400,38.784500,17
-118.490400,34.030500,8
-119.632100,36.306100,4
-120.760900,37.777100,11
-123.043600,38.778800,9
-117.850600,33.882000,16
-121.435800,38.570900,17
-121.925400,37.255400,3
-120.372900,34.607300,20
-118.152300,33.994100,16
-117.924500,33.753400,16
-122.810600,38.543900,9
-120.365200,35.156000,20
-121.822200,36.639800,6
-118.904600,35.181900,14
-121.324200,38.555800,17
-121.121900,37.757300,11
-121.457900,39.154500,1
-116.993600,32.724600,13
-117.051300,32.554700,13
-118.258900,33.826200,16
-121.889500,37.255500,3
-122.161700,39.320000,18
-116.991200,32.632500,13
-118.218100,34.079100,16
-120.656500,37.688100,11
-121.459500,38.740200,17
-121.374400,36.235500,6
-121.377600,38.585300,17
-116.229200,33.703400,5
-121.374400,36.235500,6
-118.353200,33.840200,16
-120.365200,35.156000,20
-121.724000,36.942800,6
-121.421700,36.544900,6
-115.973900,33.152600,5
-121.002800,36.178600,6
-121.334900,38.490800,17
-118.904600,35.181900,14
-121.928100,38.009500,3
-117.881700,33.767600,16
-121.374400,36.235500,6
-120.380200,37.375400,11
-116.282100,34.149300,5
-116.865500,32.903000,13
-121.834100,37.192700,3
-120.677600,37.553800,11
-122.423100,37.657800,3
-121.649800,36.660300,6
-117.050300,32.607000,13
-116.981200,33.258200,13
-119.428500,35.173700,14
-117.144800,32.911000,13
-120.760900,37.777100,11
-121.334900,38.490800,17
-120.206500,37.283700,11
-122.289000,37.921100,3
-121.945800,36.587800,6
-121.878700,37.006800,6
-119.220200,34.287500,8
-118.353800,33.972900,16
-118.865600,35.425500,14
-117.846500,34.117300,16
-119.133000,35.660100,14
-119.154300,34.146000,8
-117.013700,32.678600,13
-122.279500,38.529700,9
-120.157600,36.912000,4
-120.389700,37.983900,11
-122.347400,41.359000,12
-120.589900,35.118800,20
-118.839700,34.417300,8
-119.503000,36.487700,4
-122.049400,37.636800,3
-121.459700,37.653300,11
-120.947500,37.732700,11
-119.211400,36.360700,4
-121.029700,38.067500,17
-121.029700,38.067500,17
-117.979400,33.810400,16
-121.129000,37.960700,11
-117.760800,34.039000,16
-118.259300,33.778900,16
-120.157600,36.912000,4
-122.001400,37.769900,3
-118.125600,33.939000,16
-122.606700,38.458800,9
-122.706100,38.326700,9
-121.377600,38.585300,17
-117.619900,34.446300,16
-121.660500,38.067400,7
-121.149900,38.125400,17
-123.244100,39.131000,10
-117.678900,33.644300,16
-120.620700,35.254200,20
-117.760800,34.039000,16
-121.921800,36.617900,6
-117.013000,32.869900,13
-121.370600,38.408600,17
-121.129000,37.960700,11
-119.577600,36.928800,4
-117.323000,33.970000,16
-121.928100,38.009500,3
-120.984900,37.634900,11
-121.254700,38.398800,17
-119.655500,36.621000,4
-120.373600,39.891400,19
-122.154800,37.975100,3
-121.945100,38.155600,7
-122.154800,37.975100,3
-120.504700,35.039600,20
-117.158500,33.187100,13
-122.317400,40.528600,2
-117.107300,33.901700,16
-116.382100,33.826900,5
-120.389700,37.983900,11
-122.415200,40.152100,2
-120.391400,34.806900,20
-117.269000,33.542800,13
-118.859900,34.304500,8
-117.930500,33.626600,16
-119.363000,36.172800,14
-122.010800,38.577300,7
-119.800900,34.454500,8
-121.810500,39.711100,18
-117.321400,33.888800,16
-118.314800,33.747000,16
-121.397700,39.051000,1
-121.895100,37.297200,3
-116.989300,33.138700,13
-119.632100,36.306100,4
-117.917800,33.649000,16
-120.897700,41.153900,19
-118.009000,33.932700,16
-118.888900,37.651300,4
-118.877500,35.994400,14
-121.258700,38.743900,17
-118.309400,33.953000,16
-117.700900,34.071300,16
-122.333100,37.980000,3
-121.402800,37.944700,17
-122.087700,37.384800,3
-119.503000,36.487700,4
-121.861600,38.691900,7
-121.872000,37.894600,3
-118.165200,33.899100,16
-118.190400,33.938500,16
-117.788400,33.851200,16
-118.978300,34.198600,8
-116.304000,33.675700,5
-121.279700,38.763400,17
-118.507300,34.424200,8
-122.547900,41.928000,12
-122.065300,39.256600,18
-116.993600,32.724600,13
-119.673300,36.754100,4
-122.465900,40.624700,2
-121.459000,41.738200,12
-120.964100,37.556600,11
-121.108800,37.611700,11
-121.121900,37.757300,11
-122.068700,40.068100,18
-121.043700,37.721900,11
-121.312200,38.693200,17
-116.998100,32.744900,13
-122.065300,39.256600,18
-118.212600,34.001900,16
-121.956700,37.279000,3
-121.108800,37.611700,11
-121.869700,39.864200,18
-121.762500,39.354600,1
-121.439400,38.432700,17
-122.484300,37.744300,3
-122.161000,37.715900,3
-116.484900,34.156600,5
-119.642600,36.554300,4
-122.267700,37.495000,3
-122.482000,37.614500,3
-120.970100,37.637400,11
-117.326600,33.778800,16
-116.162500,33.695000,5
-121.925400,37.255400,3
-118.105200,34.096200,16
-122.094400,37.294300,3
-120.760900,37.777100,11
-121.443100,38.474200,17
-120.693500,37.933400,11
-120.677600,37.553800,11
-121.759400,39.242700,1
-119.058400,36.293200,14
-122.231900,38.203600,9
-122.483100,37.762000,3
-121.836900,36.583600,6
-121.843500,37.272500,3
-121.984800,37.350400,3
-121.724000,36.942800,6
-119.119800,35.389500,14
-119.017600,35.373600,14
-121.121900,37.757300,11
-121.774200,36.684200,6
-120.157600,36.912000,4
-117.017100,32.993500,13
-117.007200,33.090200,13
-119.655500,36.621000,4
-121.572400,37.020700,6
-116.349600,33.150600,5
-117.917800,33.649000,16
-118.146400,33.845400,16
-121.636300,39.746400,18
-117.947300,35.721400,14
-121.493600,38.581700,17
-118.007800,33.841700,16
-118.107500,34.007900,16
-120.129200,41.512600,19
-117.207600,33.210900,13
-117.156500,32.715400,13
-117.050300,32.607000,13
-121.615900,39.140800,1
-117.052600,32.635700,13
-122.001400,37.769900,3
-117.669600,34.006800,16
-116.877500,32.779700,13
-120.760100,35.269200,20
-117.179900,33.122600,13
-121.642500,37.819300,3
-121.567400,37.005900,6
-121.243500,37.739600,11
-119.678900,36.826100,4
-121.620100,36.729200,6
-121.735100,37.899800,3
-118.399400,34.029300,8
-116.234100,33.748200,5
-117.296400,33.394300,13
-122.482000,37.614500,3
-119.713300,36.810400,4
-117.363400,33.194200,13
-121.793200,37.373800,3
-121.945100,38.155600,7
-121.075500,38.682700,17
-120.062500,34.511700,20
-121.374400,36.235500,6
-121.431400,38.147100,17
-122.049400,37.636800,3
-121.952700,37.965500,3
-121.324200,38.555800,17
-118.877500,35.994400,14
-117.955900,33.939300,16
-118.007200,33.900800,16
-121.409100,39.467600,1
-121.029700,38.067500,17
-117.321400,33.888800,16
-121.029700,38.067500,17
-116.876500,32.842800,13
-122.874200,38.401700,9
-119.655500,36.621000,4
-122.441200,38.585100,9
-117.714300,34.122300,16
-119.183100,34.209100,8
-118.170600,35.083000,8
-117.269000,33.542800,13
-117.782500,33.542500,16
-119.320700,36.038900,14
-117.136900,33.085400,13
-121.836900,36.583600,6
-117.291200,33.200600,13
-119.545900,36.043500,14
-121.807700,37.303200,3
-118.086300,33.986600,16
-119.163000,34.279300,8
-119.632100,36.306100,4
-118.258900,33.826200,16
-119.313800,35.869800,14
-118.309400,33.953000,16
-121.889500,37.255500,3
-119.632100,36.306100,4
-121.111200,41.041500,19
-122.865700,38.630100,9
-117.728900,33.947400,16
-120.391400,34.806900,20
-119.381000,36.406600,4
-122.552800,38.131100,9
-122.049400,37.636800,3
-120.606700,36.614200,4
-121.869700,39.864200,18
-121.211500,37.280900,11
-117.013700,34.044900,16
-121.211500,37.280900,11
-121.982700,37.567000,3
-117.158500,33.187100,13
-121.807300,37.989800,3
-117.247500,33.163100,13
-120.671400,38.749500,15
-119.888900,36.804400,4
-122.438200,37.686700,3
-123.482100,39.747600,10
-120.964100,37.556600,11
NULL,NULL,1
-118.687300,34.293100,8
-121.443100,38.474200,17
-121.431400,38.147100,17
-119.058400,36.293200,14
-119.116000,34.145000,8
-122.278000,40.662000,2
-119.403500,36.822200,4
-119.772600,34.569600,8
-122.865700,38.630100,9
-121.919600,38.350500,7
-121.086100,40.269200,19
-121.414900,36.594700,6
-117.147400,32.774000,13
-121.816000,38.563000,7
-117.974100,34.153500,16
-120.973200,38.616400,17
-122.154800,37.975100,3
-121.325200,37.974400,17
NULL,NULL,1
-119.106000,34.381500,8
-121.807700,37.303200,3
-121.872000,37.894600,3
-121.817400,38.395500,7
-117.647800,34.097800,16
-116.229200,33.703400,5
-122.025100,40.923100,2
-121.013600,35.916400,20
-121.832100,37.282000,3
-116.214400,33.720600,5
-121.397700,39.051000,1
-121.289900,37.957800,17
-119.152100,35.722600,14
-120.062500,34.511700,20
-117.144800,32.911000,13
-120.751300,38.333700,17
-121.129000,37.960700,11
-117.107300,33.901700,16
-121.149900,38.125400,17
-122.016500,39.030700,1
-121.572400,37.020700,6
-122.124500,38.225000,7
-117.842800,33.784200,16
-119.863400,36.528600,4
-119.394900,36.523800,4
-121.225200,38.684400,17
-117.013700,34.044900,16
-124.131200,40.585500,10
-121.836500,39.728900,18
-117.308600,34.244100,16
-117.088800,32.666800,13
-117.613900,33.831000,16
-119.381000,36.406600,4
-119.632100,36.306100,4
-121.014800,37.667700,11
-118.462300,34.433800,8
-122.029700,36.974200,6
-117.333500,33.968500,16
-121.402800,37.944700,17
-121.235200,38.796000,17
-122.270800,39.099900,18
-119.529300,37.004600,4
-122.317400,40.528600,2
-119.761200,36.768600,4
-121.649800,36.660300,6
-119.041100,34.299300,8
-122.317400,40.528600,2
-121.374400,36.235500,6
-119.034200,36.537800,4
-119.577600,36.928800,4
-121.043700,37.721900,11
-121.807300,37.989800,3
-119.247700,34.521000,8
-121.323400,38.931500,1
-121.323400,38.931500,1
-120.391400,34.806900,20
-121.409100,39.467600,1
-121.724000,36.942800,6
-117.106800,33.223500,13
-122.116300,37.748300,3
-117.007200,33.090200,13
-122.116300,37.748300,3
-121.211500,37.280900,11
-121.869700,39.864200,18
-122.266400,39.544800,18
-118.859900,34.304500,8
-121.556500,39.057600,1
-119.176300,34.197500,8
-119.521300,36.618300,4
-116.876500,32.842800,13
-119.632100,36.306100,4
-120.179400,36.694400,4
-121.894100,39.051000,1
-121.373400,38.784500,17
-118.939600,35.542100,14
-118.479200,35.148300,14
-117.647700,33.953900,16
-117.308600,34.244100,16
-117.070800,32.756700,13
-117.349700,33.158400,13
-117.189100,33.657500,13
-120.973200,38.616400,17
-120.062500,34.511700,20
-117.147400,32.774000,13
-119.381000,36.406600,4
-121.254100,38.649600,17
-120.677600,37.553800,11
-116.969500,32.793800,13
-118.976200,34.142500,8
-118.687300,34.293100,8
-121.459700,37.653300,11
-121.431400,38.147100,17
-121.759400,39.242700,1
-120.520600,37.129600,11
-119.176300,34.197500,8
-122.675000,38.438700,9
-118.255100,34.120600,16
-121.724000,36.942800,6
-122.369400,37.567800,3
-121.774200,36.684200,6
-121.457900,39.154500,1
-118.097200,34.229800,16
-116.876500,32.842800,13
-122.044400,37.602100,3
-122.415200,40.152100,2
-122.462100,38.245500,9
-122.094400,37.294300,3
-122.206000,37.804700,3
-121.373400,38.784500,17
-123.031200,38.348900,9
-121.604500,37.095600,6
-121.786400,37.229800,3
-119.761200,36.768600,4
-122.266400,39.544800,18
-116.804800,32.676200,13
-117.047100,32.679900,13
-121.235200,38.796000,17
-119.760000,36.905100,4
-120.463600,38.099400,11
-122.065300,39.256600,18
-121.074800,38.920000,15
-117.036400,32.734300,13
-122.087700,37.384800,3
-121.204100,39.176300,1
-120.893000,37.674100,11
-122.269400,37.554700,3
-121.145000,38.664500,17
-122.269900,37.804600,3
-117.013700,32.678600,13
-121.881800,37.341500,3
-122.281400,37.995500,3
-116.876500,32.842800,13
-122.423100,37.657800,3
-117.051700,32.709600,13
-121.620100,36.729200,6
-117.932400,34.497800,16
-117.088800,32.666800,13
-121.912100,37.763500,3
-119.106000,34.381500,8
-117.224700,33.880900,16
-119.203100,36.297400,4
-117.296400,33.394300,13
-122.030500,37.353500,3
-122.212600,40.568100,2
-117.885400,33.927000,16
-121.928100,38.009500,3
-117.447400,33.998600,16
-122.296300,37.513800,3
-122.295200,37.408800,3
-120.975900,36.985900,11
-117.203700,32.768800,13
-121.243500,37.739600,11
-121.542300,38.592500,17
-117.233600,32.790700,13
-117.521400,34.124600,16
-117.070800,32.756700,13
-120.606700,36.614200,4
-116.876500,32.842800,13
-117.787800,33.892500,16
-119.545900,36.043500,14
-120.391400,34.806900,20
-122.341200,40.855000,2
-116.336700,33.700200,5
-120.389700,37.983900,11
-119.403500,36.822200,4
-121.869700,39.864200,18
-121.596100,38.696100,7
-121.187100,37.832400,11
-122.075400,37.419200,3
-121.915000,37.324100,3
-116.229200,33.703400,5
-122.409900,38.552100,9
-115.446800,33.753400,5
-121.374400,36.235500,6
-121.257600,36.781100,6
-121.861600,38.691900,7
-117.196000,33.024800,13
-117.871000,33.696600,16
-119.292500,34.278500,8
-121.936800,39.460400,18
-122.279500,38.529700,9
-119.064300,35.348400,14
-120.042400,38.885100,15
-121.788300,38.735300,7
-121.187100,37.832400,11
-116.234100,33.748200,5
-121.498900,38.513800,17
-119.046700,35.156400,14
-117.197800,32.818900,13
-121.493600,38.581700,17
-117.576300,34.099400,16
-115.886500,33.520000,5
-118.777200,34.292700,8
-121.649800,36.660300,6
-122.082700,37.674000,3
-119.503000,36.487700,4
-117.246700,33.197100,13
-120.157600,36.912000,4
-120.434800,34.953200,20
-121.627000,37.168100,6
-117.233600,32.790700,13
-119.303800,35.500000,14
-119.673300,36.754100,4
-119.678900,36.826100,4
-118.877500,35.994400,14
-119.701900,36.825300,4
-121.826900,37.240700,3
-120.984900,37.634900,11
-120.648600,39.068300,15
-121.383100,38.549100,17
-121.334900,38.490800,17
-122.252900,38.138600,9
-121.984800,37.350400,3
-121.816600,37.422000,3
-121.836900,36.583600,6
-121.043700,37.721900,11
-116.234100,33.748200,5
-121.334900,38.490800,17
-121.260800,37.961800,17
-121.498900,38.513800,17
-117.247500,33.163100,13
-121.312200,38.693200,17
-117.181900,34.061800,16
-121.742000,36.780100,6
-121.956700,37.279000,3
-119.184500,34.248000,8
-120.391400,34.806900,20
-121.324200,38.555800,17
-121.724000,36.942800,6
-122.317400,40.528600,2
-116.990300,32.567800,13
-121.986100,37.510100,3
-120.943100,37.672200,11
-120.434800,34.953200,20
-121.224400,38.273400,17
-120.104700,37.698200,11
-120.847100,37.593500,11
-117.165200,32.807000,13
-119.176300,34.197500,8
-121.660300,38.551500,7
-122.017700,38.732400,7
-122.035300,37.368800,3
-119.317200,35.986000,14
-118.152300,33.994100,16
-122.483100,37.762000,3
-120.847100,37.593500,11
-117.052600,32.635700,13
-119.428500,35.173700,14
-119.183100,34.209100,8
-117.571600,34.426200,16
-118.616300,34.370800,8
-121.936400,37.316300,3
-117.291200,33.200600,13
-122.106000,37.890100,3
-122.082700,37.674000,3
-122.462100,38.245500,9
-116.804800,32.676200,13
-121.817400,38.395500,7
-117.866800,33.831000,16
-117.819200,33.813600,16
-118.122200,34.169700,16
-118.288900,34.003300,16
-117.947700,33.710100,16
-119.292500,34.278500,8
-122.753500,38.502800,9
-121.440600,38.644600,17
-121.345300,36.386300,6
-121.919600,38.350500,7
-118.255100,34.120600,16
-121.608800,36.675700,6
-118.507300,34.424200,8
-117.008300,33.541000,13
-120.589900,35.118800,20
-118.190400,33.938500,16
-120.623500,37.057600,11
-121.707400,38.934500,1
-121.002800,36.178600,6
-116.229200,33.703400,5
-117.291200,33.200600,13
-121.832100,37.282000,3
-117.172500,34.068300,16
-118.317700,34.027300,16
-119.516700,34.413200,8
-121.857600,40.518000,2
-121.439400,38.432700,17
-120.389700,37.983900,11
-120.860700,37.477900,11
-120.788500,38.750600,15
-118.495200,34.944300,8
-121.952700,37.965500,3
-119.119800,35.389500,14
-118.032400,34.134400,16
NULL,NULL,1
-121.377600,38.585300,17
-120.658700,35.282800,20
-122.441200,38.585100,9
-121.279700,38.763400,17
-117.168900,34.119800,16
-121.649800,36.660300,6
-116.387500,33.721600,5
-120.943100,37.672200,11
-117.993700,33.875900,16
-121.258700,38.743900,17
-121.324200,38.555800,17
-118.114400,33.793500,16
-121.928100,38.009500,3
-116.278700,33.666300,5
-121.807700,37.303200,3
-121.945100,38.155600,7
-117.050300,32.607000,13
-122.161700,39.320000,18
-117.268200,33.017900,13
-118.129500,34.137900,16
-117.199400,33.707300,16
-117.846500,34.117300,16
-119.381300,36.294700,4
-122.516600,38.376100,9
-122.030500,37.353500,3
-121.374400,36.235500,6
-120.372900,34.607300,20
-117.840900,34.154500,16
-120.988200,38.883300,15
-119.133000,35.660100,14
-117.466900,34.051900,16
-121.654500,36.677800,6
-116.892200,33.640000,13
-121.586300,38.629500,7
-118.557300,34.280800,8
-117.106800,33.223500,13
-119.904800,36.641300,4
-121.654500,36.677800,6
-121.952700,37.965500,3
-117.088800,32.666800,13
-117.963000,33.880900,16
-121.461200,37.617900,11
-122.051200,37.253800,3
-120.389700,37.983900,11
-119.758900,36.823100,4
-118.175300,33.830700,16
-116.229200,33.703400,5
-122.270800,39.099900,18
-122.460800,37.782400,3
-120.488800,37.245300,11
-120.389700,37.983900,11
-120.391400,34.806900,20
-121.654500,36.677800,6
-117.814800,33.744000,16
-119.211400,36.360700,4
-116.162500,33.695000,5
-121.572400,37.020700,6
-121.986100,37.510100,3
-117.323000,33.970000,16
-121.381300,38.669700,17
-119.015800,36.065300,14
-121.183700,36.895600,6
-120.580600,38.194400,11
-121.605100,39.032400,1
-120.964100,37.556600,11
-121.700900,39.060800,1
-117.013700,34.044900,16
-116.278700,33.666300,5
-121.945100,38.155600,7
-120.150400,37.402000,11
-118.060400,34.483600,16
-120.918000,39.350500,15
-121.827900,37.409000,3
-120.622400,35.120900,20
-120.499400,34.955600,20
-118.299200,33.894600,16
-120.831400,35.311200,20
-121.033300,37.815600,11
-118.479200,35.148300,14
-119.725000,34.409000,8
-117.296400,33.394300,13
-117.020100,33.811200,13
-119.381300,36.294700,4
-117.912200,34.138100,16
-121.498900,38.513800,17
-121.325200,37.974400,17
-116.234100,33.748200,5
-121.006300,36.468800,6
-116.711200,32.789900,13
-116.876500,32.842800,13
-117.822200,33.669500,16
-118.372000,33.874500,16
-122.016500,39.030700,1
-117.440000,33.899100,16
-120.129900,36.389600,4
-118.777200,34.292700,8
-119.220200,34.287500,8
-122.074300,37.388000,3
-117.147500,33.493900,13
-118.314800,33.747000,16
-118.254400,34.142700,16
-121.807300,37.989800,3
-122.865700,38.630100,9
-121.129000,37.960700,11
-121.402800,37.944700,17
-122.328400,38.251900,9
-117.141000,33.586000,13
-121.183700,36.895600,6
-121.461200,37.617900,11
-117.013700,34.044900,16
-118.030300,33.968400,16
-122.415200,40.152100,2
-118.877500,35.994400,14
-121.735100,37.899800,3
-118.169600,34.167700,16
-117.647700,33.953900,16
-117.070600,33.634400,13
-122.269900,37.804600,3
-122.484300,37.744300,3
-119.213500,34.881700,8
-121.893800,37.335300,3
-117.249800,33.054500,13
-122.122500,37.457800,3
-117.462500,34.085700,16
-121.724000,36.942800,6
-120.222800,34.651000,20
-118.068600,33.867000,16
-121.965800,37.312700,3
-121.807300,37.989800,3
-120.092100,35.931700,4
-117.531600,33.989500,16
-122.279500,38.529700,9
-121.572400,37.020700,6
-122.483100,37.762000,3
-121.861600,38.691900,7
-122.423100,37.657800,3
-122.704100,38.325600,9
-121.421700,36.544900,6
-122.530800,37.973600,9
-122.347400,41.359000,12
-122.270800,39.099900,18
-121.401200,38.585200,17
-120.847100,37.593500,11
-120.092100,35.931700,4
-122.010400,38.415700,7
-121.258700,38.743900,17
-117.000100,33.917100,16
-121.002800,36.178600,6
-121.765300,37.764400,3
-121.928100,38.009500,3
-117.008300,33.541000,13
-122.049600,37.520600,3
-120.397000,38.051100,11
-121.919600,38.350500,7
-122.124500,38.225000,7
-121.988600,36.971700,6
-117.258800,33.973900,16
-121.461200,37.617900,11
-121.817400,38.395500,7
-120.380200,37.375400,11
-120.043100,37.022700,4
-120.677600,37.553800,11
-117.907300,34.096600,16
-121.861200,37.371600,3
-120.227600,34.928700,20
-120.391400,34.806900,20
-120.227600,34.928700,20
-120.372900,34.607300,20
-120.434800,34.953200,20
-122.035800,37.891400,3
-120.521600,37.364500,11
-120.391400,34.806900,20
-118.859900,34.304500,8
-122.865700,38.630100,9
-120.760900,37.777100,11
-121.620100,36.729200,6
-122.049400,37.636800,3
-118.777200,34.292700,8
-122.035800,38.004700,3
-121.816600,37.422000,3
-122.333100,37.980000,3
-117.197800,32.818900,13
-116.999300,32.760100,13
-118.353200,33.840200,16
-121.984800,37.350400,3
-121.345300,36.386300,6
-122.781400,38.453400,9
-118.877500,35.994400,14
-121.276200,38.817900,17
-121.250100,37.509300,11
-121.108800,37.611700,11
-117.291400,33.036800,13
-121.250100,37.509300,11
-119.363000,36.172800,14
-118.032400,34.134400,16
-122.438200,37.686700,3
-121.660500,38.067400,7
-121.869700,39.864200,18
-119.163000,34.279300,8
-117.576300,34.099400,16
-117.000100,33.917100,16
-122.369400,37.567800,3
-121.682400,38.684800,7
-120.620400,35.121800,20
-118.818300,35.114500,14
-119.106000,34.381500,8
-119.655500,36.621000,4
-117.136900,33.085400,13
-117.136900,33.085400,13
-117.293600,34.101500,16
-117.050300,32.607000,13
-122.423100,37.657800,3
-117.760800,34.039000,16
-117.396800,33.623300,16
-116.877500,32.779700,13
-118.976200,34.142500,8
-118.006900,33.726800,16
-117.013700,32.678600,13
-120.194200,39.334000,15
-120.829900,36.084300,6
-121.627000,37.168100,6
-117.106800,33.223500,13
-121.431400,38.147100,17
-121.906800,37.342200,3
-117.088800,32.666800,13
-121.572400,37.020700,6
-117.302200,34.121600,16
-121.328100,38.623200,17
-121.328100,38.623200,17
-121.919600,38.350500,7
-118.877500,35.994400,14
-120.860700,37.477900,11
-117.269000,33.542800,13
-116.415600,33.775500,5
-119.632100,36.306100,4
-119.381300,36.294700,4
-117.735100,34.085700,16
-122.154800,37.975100,3
-121.312200,38.693200,17
-121.638900,37.509800,3
-118.372000,33.773400,16
-118.296700,33.798000,16
-120.504700,35.039600,20
-121.402800,37.944700,17
-120.435100,34.865400,20
-119.632100,36.306100,4
-121.644300,39.651000,18
-119.058400,36.293200,14
-120.179400,36.694400,4
-122.465900,40.624700,2
-117.158500,33.187100,13
-122.190900,37.863300,3
-121.456800,38.688800,17
-122.049400,37.636800,3
-119.064300,35.348400,14
-118.302600,34.350200,8
-118.818300,35.114500,14
-122.269900,37.804600,3
-121.250100,37.509300,11
-121.187100,37.832400,11
-119.211400,36.360700,4
-117.207200,32.856700,13
-121.615900,39.140800,1
-118.318600,33.791300,16
-122.344300,37.924300,3
-121.276200,38.817900,17
-122.316400,40.450600,2
-121.556500,39.057600,1
-121.919600,38.350500,7
-121.700900,39.060800,1
-117.576300,34.099400,16
-121.542300,38.592500,17
-121.433900,38.341700,17
-117.013000,32.869900,13
-120.391400,34.806900,20
-121.869700,39.864200,18
-117.252400,32.799000,13
-119.644700,36.327500,4
-117.776100,33.545100,16
-122.267700,37.495000,3
-120.964100,37.556600,11
-121.187100,37.832400,11
-117.119800,34.602600,16
-120.391400,34.806900,20
-120.136400,34.595900,20
-116.999300,32.760100,13
-120.106200,35.230200,20
-117.492200,33.761100,16
-121.921800,36.617900,6
-119.577600,36.928800,4
-121.915000,37.324100,3
-124.007100,40.002600,10
-121.031000,37.427300,11
-122.460800,37.782400,3
-120.646000,37.293100,11
-122.966200,39.045800,9
-121.223500,38.037500,17
-117.052600,32.635700,13
-120.062500,34.511700,20
-118.432600,34.000200,8
-117.207600,33.210900,13
-117.050300,32.607000,13
-117.103700,33.809200,16
-119.632100,36.306100,4
-121.919600,38.350500,7
-117.300100,34.426400,16
-121.002800,36.178600,6
-118.356100,33.887400,16
-118.075800,33.907300,16
-122.049400,37.636800,3
-118.477200,34.239100,8
-118.223100,33.818300,16
-117.834900,35.191200,16
-120.975900,36.985900,11
-117.050300,32.607000,13
-120.490300,37.878500,11
-120.680300,35.457600,20
-121.735100,37.899800,3
-121.269200,38.604800,17
-117.871000,33.696600,16
-120.515600,41.513200,19
-119.921800,36.465400,4
-121.409100,39.467600,1
-119.082500,36.219500,14
-121.608800,36.675700,6
-122.715600,38.440800,9
-119.036800,34.216700,8
-121.250100,37.509300,11
-120.219000,39.576800,15
-121.982000,37.695300,3
-117.447400,33.998600,16
-116.229200,33.703400,5
-116.989300,33.138700,13
-117.035100,32.962900,13
-122.751100,38.391700,9
-119.577600,36.928800,4
-121.861600,38.691900,7
-120.194200,39.334000,15
-120.227600,34.928700,20
NULL,NULL,1
-121.627000,37.168100,6
-117.165200,32.807000,13
-121.638900,37.509800,3
-121.033300,37.815600,11
-119.771600,36.747500,4
-120.434800,34.953200,20
-117.998300,33.660600,16
-116.327900,33.766400,5
-118.345700,34.006900,16
-122.415200,40.152100,2
-118.258900,33.826200,16
-119.802000,36.801000,4
-119.183100,34.209100,8
-122.409900,38.552100,9
-120.423700,36.175000,4
-121.826900,37.240700,3
-122.314000,37.943700,3
-120.175500,39.141200,15
-120.808900,35.302600,20
-118.007200,33.900800,16
-122.317400,40.528600,2
-121.108800,37.611700,11
-120.656500,37.688100,11
-117.296400,33.394300,13
-121.033300,37.815600,11
-117.248200,32.866800,13
-122.278000,40.662000,2
-121.531300,38.491600,17
-121.287400,37.990400,17
-121.293300,40.256400,19
-120.671400,38.749500,15
-121.149900,38.125400,17
-117.291200,33.200600,13
-117.189100,33.657500,13
-121.945100,38.155600,7
-120.843800,37.527400,11
-120.843800,37.527400,11
-120.830400,38.163800,17
-122.822500,38.402400,9
-119.224600,34.176200,8
-122.065300,39.256600,18
-122.044400,37.602100,3
-117.392700,34.160800,16
-122.020200,38.280200,7
-121.108800,37.611700,11
-122.606700,38.458800,9
-121.700900,39.060800,1
-122.317400,40.528600,2
-121.183700,36.895600,6
-121.345300,36.386300,6
-115.562200,32.791900,5
-119.678900,36.826100,4
-121.649800,36.660300,6
-121.145000,38.664500,17
-121.323400,38.931500,1
-118.353200,33.840200,16
-121.149900,38.125400,17
-116.234100,33.748200,5
-121.735100,37.899800,3
-121.649800,36.660300,6
-117.323000,33.970000,16
-121.832100,37.282000,3
-121.649800,36.660300,6
-121.383100,38.549100,17
-121.461200,37.617900,11
-121.456800,38.688800,17
-120.860700,37.477900,11
-116.990300,32.567800,13
-121.650500,36.769100,6
-121.816600,37.422000,3
-121.649800,36.660300,6
-121.906800,37.342200,3
-121.724000,36.942800,6
-121.649800,36.660300,6
-121.374400,36.235500,6
-121.649800,36.660300,6
-117.814800,33.744000,16
-121.421700,36.544900,6
-121.620100,36.729200,6
-120.958000,37.196500,11
-121.649800,36.660300,6
-121.649800,36.660300,6
-121.742000,36.780100,6
-122.126100,38.095100,3
-121.620100,36.729200,6
-117.312800,33.707800,16
-121.373400,38.784500,17
-119.655500,36.621000,4
-117.008300,33.541000,13
-120.970100,37.637400,11
-121.604500,37.095600,6
